,age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
22772,37,1,2,6,0,0,1,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22773,58,1,0,6,0,0,1,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22774,50,3,1,1,0,0,0,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22775,47,3,1,3,0,0,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22776,29,4,2,5,0,0,0,0,7,0,1,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22777,35,2,0,6,0,0,0,0,7,0,7,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22778,44,5,1,3,0,0,0,0,7,0,10,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22779,33,4,1,5,0,1,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22780,58,1,0,6,0,0,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22781,50,7,1,1,0,0,0,0,7,0,1,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22782,50,7,1,1,0,0,0,0,7,0,1,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22783,60,8,1,6,0,1,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0
22784,47,3,0,1,0,1,0,0,7,0,7,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22785,58,1,1,6,0,0,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22786,57,5,1,6,0,1,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0
22787,60,3,1,6,0,0,0,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22788,56,3,1,4,0,0,0,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22789,30,1,2,6,0,1,0,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22790,39,10,1,6,0,0,1,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22791,56,8,1,5,0,1,0,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22792,37,4,2,5,0,1,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22793,39,1,0,6,0,0,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22794,52,6,1,4,0,0,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22795,35,4,1,5,0,0,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22796,30,1,2,6,0,0,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22797,47,3,1,3,0,0,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22798,35,2,0,6,0,1,0,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22799,53,7,1,4,0,0,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22800,35,4,1,5,0,0,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22801,58,1,0,6,0,1,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22802,57,3,1,3,0,1,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22803,53,2,1,6,0,1,0,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22804,35,2,0,6,0,0,0,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0
22805,37,1,2,6,0,1,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22806,53,3,1,2,0,1,0,0,7,0,6,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22807,35,2,1,6,0,0,1,1,7,0,5,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22808,32,10,1,6,0,1,0,0,7,0,5,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22809,53,7,1,4,0,1,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22810,48,6,1,3,0,1,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22811,47,3,1,3,0,1,0,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22812,40,4,1,5,0,0,0,0,7,0,9,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22813,30,4,2,4,0,1,0,1,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22814,59,1,0,6,0,1,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22815,29,1,2,6,0,0,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22816,58,2,1,6,0,1,0,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22817,58,1,0,6,0,1,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22818,45,7,1,1,0,0,0,0,7,0,14,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22819,38,1,1,6,0,1,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22820,53,1,0,6,0,1,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22821,32,4,2,6,0,1,1,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22822,37,1,2,6,0,0,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22823,42,4,0,5,0,1,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22824,47,1,1,4,0,1,0,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0
22825,59,8,1,6,0,0,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22826,53,2,1,6,0,1,0,0,7,0,12,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22827,44,3,1,1,0,0,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22828,47,3,1,3,0,1,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22829,39,1,1,6,0,1,1,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22830,47,3,1,6,0,0,0,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22831,29,1,2,6,0,0,1,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22832,54,7,1,1,0,0,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22833,50,7,1,1,0,0,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22834,48,6,1,4,0,1,1,0,7,0,1,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22835,54,3,1,3,0,1,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22836,55,8,1,4,0,0,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22837,43,4,0,5,0,0,1,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22838,49,6,1,4,0,0,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22839,42,1,0,6,0,1,1,0,7,0,1,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22840,32,4,2,4,0,1,0,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0
22841,33,1,1,6,0,0,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22842,56,4,1,6,0,0,0,0,7,0,1,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22843,48,7,1,1,0,0,0,0,7,0,1,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22844,48,7,1,1,0,1,0,0,7,0,1,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22845,59,8,1,3,0,1,0,0,7,0,6,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22846,37,4,1,6,0,1,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22847,40,4,1,5,0,0,0,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22848,31,1,2,6,0,0,0,0,7,0,4,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22849,51,6,1,4,0,1,0,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22850,51,3,1,1,0,1,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22851,57,3,1,3,0,1,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22852,47,3,1,6,0,1,1,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22853,38,1,1,6,0,1,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22854,44,5,1,3,0,0,1,0,7,0,5,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22855,42,1,2,6,0,0,0,0,7,0,11,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22856,42,4,1,5,0,1,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22857,56,1,1,4,0,1,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22858,52,3,1,3,0,1,0,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22859,40,1,1,6,0,1,0,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0
22860,31,1,1,6,0,0,0,0,7,0,4,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22861,40,1,1,6,0,0,0,0,7,0,12,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22862,56,4,1,6,0,0,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22863,33,5,1,6,0,1,0,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22864,52,6,1,4,0,1,1,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22865,47,2,1,6,0,1,1,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22866,37,4,1,6,0,1,0,0,7,0,11,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22867,29,1,2,6,0,1,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22868,35,2,0,6,0,0,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22869,45,3,1,1,0,1,1,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22870,51,6,1,4,0,0,0,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22871,48,3,1,3,0,1,0,0,7,0,6,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22872,30,0,1,6,0,0,0,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22873,32,7,1,1,0,1,0,0,7,0,9,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22874,29,1,2,6,0,0,0,0,7,0,7,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22875,45,6,1,4,0,1,1,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22876,49,7,1,1,0,1,0,0,7,0,4,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22877,33,4,1,5,0,1,0,0,7,0,5,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22878,34,5,1,3,0,1,0,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22879,59,8,1,3,0,0,0,0,7,0,9,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22880,32,4,1,5,0,1,1,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22881,31,4,1,6,0,1,0,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22882,49,3,1,4,0,1,0,0,7,0,4,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22883,42,2,1,6,0,0,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22884,30,4,0,4,0,0,0,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22885,44,3,1,1,0,0,1,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22886,44,3,1,1,0,0,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22887,30,4,2,6,0,1,0,0,7,0,13,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22888,29,1,1,6,0,0,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22889,40,4,1,5,0,1,0,0,7,0,6,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22890,35,2,1,6,0,1,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22891,50,3,1,1,0,1,1,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22892,42,4,0,5,0,1,1,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22893,40,1,1,6,0,1,0,0,7,0,4,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22894,55,7,1,1,0,1,0,0,7,0,5,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22895,32,1,2,6,0,1,0,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22896,58,2,1,6,0,0,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22897,33,4,2,6,0,0,0,0,7,0,4,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22898,58,8,1,1,0,0,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22899,41,1,1,6,0,0,1,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22900,53,3,1,2,0,1,0,0,7,0,5,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22901,52,6,1,5,0,1,1,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22902,35,4,2,5,0,0,0,0,7,0,6,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22903,34,5,1,3,0,0,0,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22904,30,4,0,6,0,0,0,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0
22905,46,1,1,6,0,0,1,0,7,0,4,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22906,32,4,2,4,0,1,0,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22907,45,2,1,6,0,0,0,0,7,0,5,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22908,55,3,1,3,0,1,0,0,7,0,4,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22909,52,7,1,1,0,1,1,0,7,0,4,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22910,57,1,1,4,0,1,0,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22911,54,7,1,1,0,1,0,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22912,59,1,0,6,0,1,1,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22913,37,4,1,5,0,1,0,0,7,0,4,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22914,32,1,2,6,0,1,0,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22915,50,6,1,4,0,1,0,0,7,0,15,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22916,46,3,1,1,0,0,0,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22917,35,4,2,4,0,1,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22918,52,6,1,4,0,1,1,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22919,52,3,1,1,0,1,0,0,7,0,4,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22920,47,3,1,1,0,0,0,0,7,0,5,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22921,47,3,0,1,0,1,0,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22922,55,3,1,4,0,1,0,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22923,29,1,2,6,0,0,0,0,7,0,4,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22924,57,6,1,4,0,1,0,1,7,0,9,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22925,35,4,1,6,0,1,0,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22926,57,5,1,6,0,0,1,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22927,57,3,1,3,0,1,0,0,7,0,4,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22928,47,4,1,4,0,1,1,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22929,33,1,2,6,0,1,0,0,7,0,4,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22930,45,2,1,6,0,0,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22931,45,3,1,3,0,1,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22932,51,3,1,1,0,1,0,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22933,54,3,1,1,0,1,1,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22934,39,4,0,5,0,0,0,0,7,0,4,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22935,57,6,1,5,0,0,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22936,36,4,1,4,0,1,0,0,7,0,6,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0
22937,31,4,0,4,0,1,0,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22938,45,1,0,6,0,1,0,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22939,43,4,1,5,0,0,0,0,7,0,4,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22940,36,7,1,1,0,0,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22941,55,2,1,6,0,0,0,0,7,0,6,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22942,49,1,2,6,0,1,0,0,7,0,4,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22943,31,4,0,4,0,0,0,0,7,0,5,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22944,59,2,1,6,0,0,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22945,36,1,2,6,0,1,0,0,7,0,7,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22946,53,2,1,6,0,0,0,0,7,0,4,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22947,48,3,1,3,0,0,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22948,50,3,1,3,0,0,0,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22949,43,4,1,5,0,1,0,0,7,0,7,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22950,34,4,1,4,0,0,0,0,7,0,8,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22951,32,4,0,4,0,1,1,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22952,41,4,0,6,0,1,0,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22953,57,8,1,3,0,1,0,0,7,0,4,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22954,38,4,2,6,0,1,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22955,40,2,1,6,0,1,0,0,7,0,4,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22956,41,4,1,6,0,1,0,0,7,0,4,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22957,46,3,1,3,0,1,0,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22958,41,1,2,5,0,0,0,0,7,0,6,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22959,37,1,2,6,0,1,1,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22960,53,2,1,4,0,0,0,0,7,0,4,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22961,59,8,1,1,0,1,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22962,54,3,1,1,0,1,0,0,7,0,4,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22963,60,8,1,1,0,1,1,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22964,39,4,0,5,0,1,0,0,7,0,5,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0
22965,54,3,1,1,0,1,0,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22966,59,2,1,6,0,0,1,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22967,53,1,1,6,0,1,0,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22968,47,5,1,6,0,0,0,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22969,31,1,1,6,0,0,0,0,7,0,9,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22970,38,1,1,6,0,1,1,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22971,59,8,1,1,0,0,0,0,7,0,5,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22972,57,1,1,4,0,1,1,0,7,0,4,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22973,29,1,2,4,0,1,1,0,7,0,4,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22974,59,7,1,1,0,1,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22975,56,8,1,5,0,1,0,0,7,0,5,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22976,40,4,1,6,0,1,0,0,7,0,4,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22977,59,4,1,4,0,1,0,0,7,0,5,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22978,59,8,1,1,0,1,0,0,7,0,13,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22979,44,1,1,6,0,0,0,0,7,0,5,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22980,45,1,0,6,0,1,0,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22981,45,1,0,6,0,1,0,0,7,0,5,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22982,56,6,1,4,0,0,0,0,7,0,7,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22983,43,1,2,6,0,0,0,0,7,0,5,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22984,43,4,1,5,0,0,1,0,7,0,4,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22985,56,6,1,4,0,0,0,0,7,0,5,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22986,53,1,1,6,0,1,0,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22987,44,4,1,5,0,1,0,0,7,0,6,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22988,50,2,1,6,0,1,0,0,7,0,4,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22989,37,4,1,5,0,0,0,0,7,0,5,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22990,50,3,1,5,0,1,0,0,7,0,8,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22991,47,5,1,6,0,0,0,0,7,0,4,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22992,38,1,1,4,0,1,1,0,7,0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22993,50,1,1,6,0,0,0,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22994,34,4,1,4,0,1,0,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22995,46,4,1,5,0,0,0,0,7,0,5,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22996,59,7,1,1,0,1,1,0,7,0,5,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
22997,38,4,1,6,0,1,0,0,7,0,6,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0
22998,55,2,1,6,0,0,0,0,7,0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0
22999,47,1,1,6,0,1,0,0,7,1,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
23000,58,8,1,6,0,1,0,0,7,1,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
23001,38,1,1,6,0,1,0,0,7,1,11,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
23002,51,1,1,6,0,0,0,0,7,1,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
23003,41,1,2,6,0,0,0,0,7,1,4,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
23004,38,1,1,6,0,0,0,0,7,1,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
23005,51,1,2,6,0,1,0,0,7,1,11,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
23006,46,1,1,3,0,1,1,0,7,1,4,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
23007,55,8,1,4,0,1,0,0,7,1,4,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
23008,60,2,1,6,0,1,0,0,7,1,14,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
23009,36,7,1,1,0,0,0,0,7,1,14,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
23010,40,4,0,5,0,0,0,0,7,1,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
23011,48,7,1,3,0,1,0,0,7,1,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
23012,47,5,1,6,0,0,0,0,7,1,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
23013,40,1,1,6,0,1,0,0,7,1,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
23014,55,6,1,4,0,1,0,0,7,1,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
23015,49,1,1,6,0,0,0,0,7,1,5,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0
23016,54,3,1,3,0,1,0,0,7,1,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
23017,56,6,1,4,0,1,0,0,7,1,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
23018,47,5,1,6,0,0,0,0,7,1,4,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
23019,33,4,1,5,0,1,0,0,7,1,7,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0
23020,50,1,0,4,0,0,0,0,7,1,9,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0
23021,56,1,0,6,0,1,0,0,7,1,4,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
23022,31,4,0,4,0,1,0,0,7,1,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
23023,38,1,1,6,0,1,0,0,7,1,12,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
23024,59,7,1,1,0,0,0,0,7,1,6,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
